Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,90,367,228,4.6,12,228.0,0.0364,220.0,258.82,1
Resistance,143,347,245,3.39,14,245.0,0.1136,220.0,113.24,2
Resistance,171,342,257,2.85,9,257.0,0.1682,220.0,50.51,3
Resistance,204,364,284,2.67,10,284.0,0.2909,220.0,33.23,4
Resistance,143,473,308,5.5,8,308.0,0.4,220.0,19.51,5
Resistance,197,393,295,3.27,6,295.0,0.3409,220.0,17.1,6
Resistance,128,411,270,4.73,4,270.0,0.2273,220.0,16.86,7
Resistance,204,506,355,5.03,3,355.0,0.6136,220.0,4.81,8
Resistance,247,417,332,2.83,2,332.0,0.5091,220.0,3.85,9
Resistance,274,528,401,4.24,2,401.0,0.8227,220.0,2.4,10
Support,124,304,214,3.0,13,214.0,0.0273,220.0,348.78,1
Support,21,386,203,6.08,6,203.0,0.0773,220.0,68.75,2
Support,13,193,103,3.0,18,103.0,0.5318,220.0,33.22,3
Support,77,149,113,1.19,12,113.0,0.4864,220.0,24.18,4
Support,111,231,171,2.0,5,171.0,0.2227,220.0,21.48,5
Support,47,190,118,2.37,10,118.0,0.4636,220.0,21.11,6
Support,-25,292,133,5.28,6,133.0,0.3955,220.0,14.8,7
Support,42,274,158,3.86,4,158.0,0.2818,220.0,13.71,8
Support,4,100,52,1.6,7,52.0,0.7636,220.0,9.05,9
Support,-49,225,88,4.58,3,88.0,0.6,220.0,4.92,10
