Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,106,297,201,3.19,23,201.0,0.0308,195.0,564.15,1
Resistance,115,311,213,3.28,29,213.0,0.0923,195.0,283.46,2
Resistance,97,355,226,4.3,23,226.0,0.159,195.0,136.12,3
Resistance,131,353,242,3.7,23,242.0,0.241,195.0,91.62,4
Resistance,87,436,262,5.81,14,262.0,0.3436,195.0,39.59,5
Resistance,122,574,348,7.55,9,348.0,0.7846,195.0,11.33,6
Resistance,38,537,287,8.32,5,287.0,0.4718,195.0,10.38,7
Resistance,132,488,310,5.93,6,310.0,0.5897,195.0,10.0,8
Resistance,177,476,326,4.98,5,326.0,0.6718,195.0,7.33,9
Resistance,394,394,394,0.0,1,394.0,1.0205,195.0,0.97,10
Support,173,207,190,0.58,7,190.0,0.0256,195.0,196.4,1
Support,172,215,194,0.71,2,194.0,0.0051,195.0,132.2,2
Support,157,216,186,0.98,7,186.0,0.0462,195.0,124.66,3
Support,159,204,182,0.76,7,182.0,0.0667,195.0,91.3,4
Support,129,192,160,1.04,13,160.0,0.1795,195.0,68.61,5
Support,160,195,178,0.58,3,178.0,0.0872,195.0,30.87,6
Support,148,183,166,0.58,4,166.0,0.1487,195.0,25.2,7
Support,168,168,168,0.0,2,168.0,0.1385,195.0,13.47,8
Support,133,176,155,0.71,2,155.0,0.2051,195.0,9.3,9
Support,174,174,174,0.0,1,174.0,0.1077,195.0,8.5,10
