Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,329,329,329,0.0,1,329.0,0.104,298.0,8.77,1
Resistance,332,332,332,0.0,1,332.0,0.1141,298.0,8.06,2
Resistance,352,352,352,0.0,1,352.0,0.1812,298.0,5.23,3
Resistance,354,354,354,0.0,1,354.0,0.1879,298.0,5.05,4
Support,35,41,38,2.64,48,38.0,0.8725,298.0,54.39,1
Support,185,189,187,2.09,17,187.0,0.3725,298.0,44.45,2
Support,194,203,198,4.22,14,198.0,0.3356,298.0,40.51,3
Support,212,224,218,6.0,10,218.0,0.2685,298.0,35.91,4
Support,17,25,21,3.96,33,21.0,0.9295,298.0,35.12,5
Support,292,292,292,0.0,1,292.0,0.0201,298.0,33.18,6
Support,177,183,180,2.69,12,180.0,0.396,298.0,29.56,7
Support,165,171,168,3.4,12,168.0,0.4362,298.0,26.89,8
Support,44,59,51,7.43,15,51.0,0.8289,298.0,17.88,9
Support,119,151,135,15.56,2,135.0,0.547,298.0,3.59,10
