Type,Min,Max,Centroid_Price,Std_Internal,Strength,Zone_Boundary,Norm_Distance,Current_Price,Score,Ranking
Resistance,389,4603,2496,70.22,20,2496.0,0.04,2400.0,400.0,1
Resistance,835,4780,2808,65.75,43,2808.0,0.17,2400.0,238.89,2
Resistance,383,5654,3019,87.85,16,3019.0,0.2579,2400.0,59.72,3
Resistance,678,7106,3892,107.15,26,3892.0,0.6217,2400.0,41.16,4
Resistance,707,6306,3507,93.32,15,3507.0,0.4612,2400.0,31.83,5
Resistance,153,8466,4309,138.54,18,4309.0,0.7954,2400.0,22.35,6
Support,1506,3162,2334,27.6,7,2334.0,0.0275,2400.0,186.67,1
Support,1016,3383,2199,39.44,17,2199.0,0.0838,2400.0,181.33,2
Support,953,3124,2038,36.19,13,2038.0,0.1508,2400.0,80.83,3
Support,1217,2642,1929,23.75,11,1929.0,0.1963,2400.0,53.33,4
Support,1272,2302,1787,17.18,5,1787.0,0.2554,2400.0,18.84,5
Support,1385,1385,1385,0.0,1,1385.0,0.4229,2400.0,2.31,6
